EM	OR	IM	IB
0.00917762	-0.00911199	-0.0296056	0.0297374
0.0234635	-0.0234241	-0.045018	0.0451245
-0.00901375	0.00904341	-0.00125241	0.00136348
0.00779358	-0.00772376	-0.0320619	0.0322132
-0.00724784	0.00709379	-0.0015708	0.00202993
0.00256893	-0.00249601	-0.0186557	0.0187952
-0.0115692	0.0116216	0.00632711	-0.00621318
0.00242636	-0.00238035	-0.0175836	0.0176832
0.00656252	-0.00648654	-0.0303541	0.0305152
0.00139077	-0.00133137	-0.0163132	0.0164551
-0.00970201	0.00975324	-0.00129383	0.0013964
0.0323606	-0.0323157	-0.0601887	0.0603045
0.00627938	-0.00622334	-0.0236287	0.0237533
0.00208778	-0.00203524	-0.0172845	0.0173953
0.00510998	-0.00503684	-0.0264468	0.026607
-0.00757301	0.00771065	-0.000537314	0.000462647
0.0213637	-0.0213078	-0.0453829	0.0455212
0.0364309	-0.0363841	-0.0677611	0.067995
0.0267332	-0.0266916	-0.0506557	0.0507683
0.0212685	-0.0211851	-0.0543016	0.0544874
-0.00929307	0.00938919	-0.0068451	0.00702116
-0.00856388	0.008627	-0.00354452	0.0036849
0.0164678	-0.0166283	-0.0376899	0.0382368
-0.00351075	0.00355193	-0.0029506	0.00304493
-0.0180229	0.0180843	0.00830085	-0.0081786
-0.0300918	0.0301381	0.0291701	-0.0289067
0.00601007	-0.00635439	-0.0247589	0.0258265
0.0162607	-0.016208	-0.0368483	0.0369654
0.0231887	-0.0231399	-0.0495399	0.0496788
0.0269349	-0.0268962	-0.0549172	0.0550154
0.0222302	-0.0221913	-0.042409	0.0425132
0.0210515	-0.0209887	-0.0451402	0.0452964
-0.0276326	0.0277031	0.0252157	-0.0250906
-0.034553	0.0346382	0.0284731	-0.0283111
0.0095431	-0.00947122	-0.0348073	0.034956
0.00151985	-0.00148103	-0.0165808	0.0166716
0.0115977	-0.0115551	-0.0285109	0.0286108
0.0047534	-0.00468935	-0.0260138	0.0261422
-0.00896621	0.00903635	-0.00263465	0.00277437
0.00677415	-0.00671452	-0.0257313	0.025886
-0.00453763	0.00460482	-0.0101744	0.0103313
0.017091	-0.0170342	-0.038703	0.0388461
0.00672844	-0.00667472	-0.0256266	0.0257645
-0.0122926	0.0123737	-0.00207735	0.00228114
0.0168998	-0.0168494	-0.0383809	0.0385291
0.0237431	-0.0237057	-0.0449337	0.0450342
0.0166456	-0.0167296	-0.0378275	0.0383169
-0.0359303	0.0359954	0.038964	-0.0388563
0.0150988	-0.0150447	-0.0393261	0.0394461
0.0119032	-0.01206	-0.0300482	0.0306103
0.00185943	-0.00179229	-0.0204895	0.0206326
-0.00650697	0.00657011	-0.00659453	0.00672544
0.00755422	-0.00752404	-0.0221591	0.0223467
0.0180356	-0.0179752	-0.0401313	0.0402883
0.0144316	-0.0143822	-0.0339534	0.0340762
0.0105282	-0.0104818	-0.0319276	0.0320412
0.00590396	-0.00586333	-0.0193832	0.0194813
-0.0296532	0.0297482	0.0234342	-0.02324
-0.00493923	0.00492594	-0.00519106	0.0053454
-0.00855978	0.00836255	0.00440617	-0.00387969
0.0133318	-0.0132769	-0.0370798	0.0372041
-0.0060374	0.00632652	-0.0112142	0.0110357
0.00780059	-0.0077524	-0.0228725	0.0229912
-0.0111943	0.0112438	0.00589003	-0.005786
0.0090363	-0.00899073	-0.024286	0.0243957
-0.0133569	0.0132853	0.0035746	-0.00332664
-0.0423339	0.0423933	0.0502903	-0.0501879
-0.0200281	0.0201159	0.00690618	-0.00673301
0.0103859	-0.0103296	-0.0279262	0.028073
0.0237131	-0.0236615	-0.0501575	0.0503104
0.0251847	-0.025122	-0.0521284	0.0522921
0.00502201	-0.00497434	-0.0182778	0.0183956
0.0128043	-0.0128877	-0.0313448	0.0318052
0.0162758	-0.0162261	-0.0366332	0.036751
0.0215097	-0.0214382	-0.0509601	0.051154
0.00914364	-0.00910953	-0.0259577	0.0260691
-0.00800025	0.00805364	-0.00074403	0.000975853
-0.0193704	0.0192516	0.0194429	-0.0189652
-0.0169742	0.0170325	0.0111553	-0.0110542
0.0170397	-0.0167815	-0.0377221	0.0375408
0.0199053	-0.0198987	-0.0391937	0.0393418
0.0194776	-0.0194404	-0.0380412	0.0381416
-0.0205879	0.0207996	0.0124416	-0.0125618
0.0188287	-0.0187826	-0.0406724	0.0407783
-0.00242346	0.00248233	-0.00965821	0.00974745
0.0147112	-0.0148208	-0.0446892	0.0451606
-0.0126581	0.0125063	0.0078932	-0.00745428
0.0134445	-0.0133953	-0.0322486	0.0323548
0.0205687	-0.020555	-0.0393653	0.0394638
0.024677	-0.0246355	-0.0465628	0.046677
-0.0282603	0.0283253	0.0253643	-0.0252478
0.0270319	-0.026992	-0.0516596	0.0517886
0.00299482	-0.00295944	-0.0144043	0.0145014
-0.012472	0.0125965	0.00839584	-0.00842353
0.0156903	-0.0156374	-0.0358245	0.0359582
-0.0311709	0.0312412	0.0311749	-0.031063
0.0248453	-0.0239835	-0.0544092	0.0539237
-0.0109796	0.0110486	-0.00411075	0.00424358
0.00255043	-0.0025061	-0.0135454	0.0136478
0.000649231	-0.000605983	-0.0103289	0.0104318
